barcode,tradeName,unitsPerPack,tier,why,batches,detail,lastStripCost,packetPrice
5000456065283,"Kombiglyze XR 2.5/1000mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-22:8@5750",5750,
6251651001951,"Metazone cream",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-22:2@2650",2650,
6300900000198,"Canditrim creem1%",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-22:2@2270",2270,
8683744497026,"Mir-Hans tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-22:1@17640",17640,
9504000088644,"Fusidat cream",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-22:1@2040",2040,
8904472100270,"paracetamol INJ ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-23:20@470",470,
6118000013259,"Diamox 250mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-23:3@7833",7833,
6221025004833,"Apidone syrp",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-23:2@4250",4250,
5096091333825,"Tempratol drops",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-23:3@2000",2000,
5280133701004,"Geisha cream",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-23:1@11380",11380,
presol 5mg,"presol 5mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-23:11@572",572,
5281018093320,"Beesline lip care",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-23:2@3456",3456,
5081234567830,"Febaz 40mg ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-23:12@2557",2557,
8682520190830,"aquanza cream",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-23:4@3333",3333,
89023990049139,"fucibran cream ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-23:5@1536",1536,
6291100785261,"loflam tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-23:6@2414",2414,
6221508163118,"Xoraxon 1g I.V",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-24:7@2524",2524,
Ryzodeg flexpen,"Ryzodeg flexpen",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-24:5@29200",29200,
Centrum tab,"Centrum tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-24:1@17000",17000,
6221035406085,"Tussivan 125ml syr",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-24:1@3500",3500,
6261670805836,"Fish 240ml",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-24:4@3219",3219,
6945449389740,"fish 150ml glass",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-24:3@1450",1450,
Ceftazidime IM," Ceftazidime IM",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-25:10@5048",5048,
Amaryl 6mg,"amaryl6mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-25:2@6500",6500,
V5ZFFU,"سرنجة انسولين 1ml",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-25:5@2020",2020,
300841050043,"tussiram syrp",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-25:3@1484",1484,
9504000430009,"normal saline 500ml",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-25:8@662",662,
6291103842237,"empazin-L 25\5",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-25:1@9753",9753,
-03886814,"Skinoren cream",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-27:1@16900",16900,
8720689009997,"Avent ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-27:2@3712",3712,
6295199811078,"Cosmo Hawaiian dream ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-27:1@5000",5000,
6295199811146,"Cosmo Berry delight",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-27:1@5000",5000,
5281001313398,"FRSHDAYS GREN",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-27:2@2475",2475,
5281001315644,"FRESHDAYS BLUE",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-27:2@2475",2475,
5281001313428,"FRESHDAYS PINK",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-27:2@2475",2475,
8720689012058,"aVENT +6",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-27:2@4463",4463,
8720689012034,"aVENT +1",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-27:2@8951",8951,
5060464502675,"spironolactone 50mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-27:2@9265",9265,
8680923360317,"dr.clinic Intense roughness",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-28:1@10769",10769,
8680923353234,"dr.clinic moisturizing lotion",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-28:1@10769",10769,
8717644328040,"Rexona spray",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-28:2@3080",3080,
6211112010106,"Duvilane 10mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-28:4@2000",2000,
3582910077909,"Rodogyl tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-28:2@3500",3500,
4031571077838,"Axaban-Denk 2.5mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-28:3@17719",17719,
6251651000596,"Cyprodad 100ml syr",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-29:5@1000",1000,
378500300202014,"Duspaline 135mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-29:9@1200",1200,
6291103841698,"Zuloxet 30mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-29:2@4977",4977,
8902399003490,"Quatrobrawn cream ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-29:7@1098",1098,
7640153082701,"Metracin 50Mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-29:6@2414",2414,
Lipitor 40mg,"Lipitor 40mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-29:3@10300",10300,
8699514096535,"epixx 500mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-30:4@5300",5300,
8901302097175,"Divon 30g gel",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-30:8@1850",1850,
5010622005012,"oral-b",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-30:1@2193",2193,
8699525095756,"doxafin tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-30:6@1097",1097,
9504000430023,"ringer sol ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-30:7@685",685,
785714034885,"Omega-3 Fish Oil cap",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-30:3@6584",6584,
9645500000559,"quadroderm cream 15g",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-30:10@1217",1217,
8901111263129,"apifen 200mg tab ajanta",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-30:20@274",274,
6251875002345,"Ursocholin 300mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-30:5@2415",2415,
6251653300601,"Senergy plus 5/160/12.5 tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-06-30:6@5044",5044,
6251151000133,"Phenicol eye drop",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-01:1@1317",1317,
89023990013871,"pelicol eye drop",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-01:1@2194",2194,
8699569350026,"Ketoral cream ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-02:5@2875",2875,
6251106150197,"simvatin 20mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-02:3@1536",1536,
8436026215555,"sensi Kin",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-02:2@6161",6161,
810157850126,"magnesium glycinate",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-02:1@15032",15032,
609788968962,"Biotin 10000mcg AMS tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-02:1@43875",43875,
3337875597371,"Cerave Moisturising creem 169 oz\50ml",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-02:1@8910",8910,
8901526652907,"cedrave moisturising lotion 236ml",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-02:1@22435",22435,
8436026210758,"KIN sensi mouth wash",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-02:1@9563",9563,
6218967851014,"sulsun shampoo",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-02:5@3416",3416,
89023994544661,"warfbran 1mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-03:6@1000",1000,
89023999889163,"warfbran3mg ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-03:6@1167",1167,
6251106400681,"Cefodox 100mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-03:1@6120",6120,
8901111002421,"Actinac 100mg tab ajanta",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-04:1@1975",1975,
8699569280064,"klamoks 156mg/5ml 100ml syrp",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-04:1@4170",4170,
6922704202631,"Vasalaine lip therapy",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-04:6@1390",1390,
9644451552469,"Amoxycillin 250-AS",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-04:3@1500",1500,
Samadol extra,"Samadol extra tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-04:4@701",701,
5000456007832,"xigduo tm XR 5/1000mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-05:19@6938",6938,
6251106610240,"Sefarin 100ml syrp",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-05:3@13293",13293,
6251106800375,"Sefarin syr",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-05:1@8119",8119,
3665051000033,"Esolina 40mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-05:1@3579",3579,
9641996010416,"Irosaf syrup 120ml SAFA",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-05:1@2840",2840,
3582910080367,"Clexan4000",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-05:1@6615",6615,
8901177101502,"Moov 150ml Spray",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-05:6@3530",3530,
096419704103,"Jamox 250mg/5ml syr",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-05:1@1320",1320,
01189042205042961727073110CKL44011210429A0178089,"Onver8",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-05:9@1083",1083,
8699514096092,"ONCEAIR 10MG TAB",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-05:4@5318",5318,
8600097003452,"Presolol 50mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-05:11@1438",1438,
Hiquin 2% cream,"Hiquin 2% cream",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-06:2@4170",4170,
6285147004881,"Toprazole 40mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-06:2@3510",3510,
8400044891688,"Telmico 40mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-06:3@1560",1560,
8684543711597,"Melatonin sleep drops",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-06:2@8050",8050,
4270003705905,"Matrixa 160/5mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-06:3@5797",5797,
Glucophage 850mg ,"Glucophage 850mg ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-06:14@2679",2679,
7640154981126,"Mera ice 100ml gel",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-06:1@5590",5590,
7321839722103,"betaloc ZOK 25mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-07:2@3950",3950,
6251068000417,"peptoz susp 240ml",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-07:1@10533",10533,
peptoz tab,"peptoz tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-07:1@11290",11290,
609788968214,"Q-well 10 400mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-07:1@56160",56160,
ASWAR FOLIC ACID 5MG,"ASWAR FOLIC ACID ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-07:3@198",198,
6931930288012,"SAKARIA LANCET",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-07:2@1100",1100,
682607535118,"On call plus",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-07:2@15000",15000,
8901111053850,"Aquasoft 100g cream ajanta",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-07:1@5203",5203,
http://www.shreevenkatesh.com,"evening pill",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-07:9@5585",5585,
8809447256221,"dr althea cream ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-07:1@22750",22750,
6251107132017,"diclogesic 100 supp",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-08:1@1162",1162,
8906113370691,"Progest_Depot-250",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-08:2@5565",5565,
Xolamol eye drop,"Xolamol eye drop",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-08:1@10635",10635,
Arcoxia 60mg tab,"Arcoxia 60mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-08:2@4587",4587,
ceftriaxone BP I.V 1g,"ceftriaxone BP I.V 1g",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-08:20@3844",3844,
6251875001539,"Pregafix 75mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-08:2@3050",3050,
8698712459791,"Anti-Hair looss 10% spray",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-08:2@11600",11600,
6291107470177,"Vesitone 5mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-09:3@3657",3657,
5298003860119,"Genyamicin amp opis",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-09:12@163",163,
6984651325665,"Smiling foot",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-09:2@1160",1160,
8684051918525,"Amikacin sulfat amp",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-09:10@1183",1183,
6297001331361,"Expren 400mg ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-09:2@2048",2048,
6251653320302,"antagra syrp ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-09:1@33850",33850,
6253810390623,"Mero scar cream",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-09:2@12700",12700,
8410207100052,"Juhnson baby oil",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-09:3@2700",2700,
6212260072039,"onfran tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-11:4@1000",1000,
6251106804946,"Revma 10mg ab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-11:1@13750",13750,
00700065,"Cefotaxime BP I.M 1g vial",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-11:7@3290",3290,
6251060001443,"Baby cone 25ml susp",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-11:1@3500",3500,
Panadol cold&fiu,"Panadol cold&fiu",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-11:6@2425",2425,
6251653190103,"Atoxia 90mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-11:2@5640",5640,
5281019904564,"Reli-flu",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-11:3@1262",1262,
Cefepime im,"Cefepime im",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-11:9@7460",7460,
6251159062027,"Dexilant 30mg cap",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-11:4@6031",6031,
6251065063774,"ivinusmet",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-11:2@26584",26584,
6291100087167,"Xemaderm0.1%",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-12:2@4388",4388,
6291100087402,"Xemaderm 0.1% oint",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-12:2@4169",4169,
6251159031726,"Indicardin 10mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-12:8@972",972,
6211366015711,"xenistat 120mg cap",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-12:2@9900",9900,
4103040117298,"Seba med Hair care",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-12:1@13330",13330,
7640144122454,"Binosto 70mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-12:1@6136",6136,
6251875000686,"Decopect 100ml syr",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-12:10@1200",1200,
7804653721151,"Dutamsuvita 0.5\0.4",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-12:5@6179",6179,
6251159024612,"Actos 15mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-12:1@22252",22252,
8699514011699,"Tensart 16mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-12:4@3731",3731,
6251875001485,"Piodol green tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-12:3@925",925,
100171230067,"Zinc 50mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-12:8@1558",1558,
8710447493885,"Rexona spray for men",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-13:5@3225",3225,
3401353791220,"Bioderma 100ml blue cleansing gel",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-13:1@7800",7800,
8719992068104,"NEO follics hair growth tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-13:5@10738",10738,
5065014101742,"Zinc 25mg tab BRISTOL",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-13:1@8832",8832,
5065014101766,"Zinc sulphate 220mg tab BRISTOL",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-13:1@11200",11200,
6253803721069,"Biozinc 25mg Bio Energy",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-13:2@6584",6584,
8999999594381,"Dove anti-perspirant",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-13:3@2070",2070,
9351089000308,"Nose strip",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-14:5@1680",1680,
5055565789186,"Pizotifen0.5mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-14:4@2195",2195,
6251161010207,"Uciderm oint",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-14:7@2808",2808,
811079030146,"Cranberry with vit c tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-14:2@20452",20452,
6251649000454,"Jofen syr",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-14:4@2190",2190,
8699514086079,"Onceair 4mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-14:2@3950",3950,
6251857706889,"aspitect tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-14:2@6499",6499,
6291109120988,"centrum adult",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-14:1@15278",15278,
5904016012819,"doxycyclinum 100mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-15:3@3160",3160,
6251875001515,"Larius syr",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-15:1@1915",1915,
8680923345109,"prebiotic face wash",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-15:1@8360",8360,
4260393340626,"early pregnancy test",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-15:2@1850",1850,
8680131201099,"gigles large",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-15:1@18750",18750,
7640154981768,"Meratrum Vitamin B12 ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-15:14@1670",1670,
5000309002601,"veet cream normal skin ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-15:2@2667",2667,
BERNY SACHET,"BERNY SACHET",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-16:2@6136",6136,
4260297475943,"Vitan drop",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-16:1@7473",7473,
5021265254255,"Wellbaby drop",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-16:1@9876",9876,
6251910000046,"Diabeten mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-16:3@11585",11585,
6251106160721,"Nevotic 500mg tab ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-16:2@7900",7900,
705632983195,"HEMOHEAL PLUS",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-16:1@20000",20000,
6251144020865,"PROGESTA 400mg SUPP",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-16:6@6135",6135,
8699514540014,"Risonel 0.05% nasal",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-16:1@8399",8399,
8906113384513,"GAVDILAN 10MG",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-16:40@2061",2061,
8055515902587,"URO 3",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-16:24@1475",1475,
8901111060407,"LASTAVIN AM PLUS 160\5\25",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-16:6@3292",3292,
6211127351812,"LEVOTREX 500MG",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-16:5@4320",4320,
NORVASC 5MG,"Norvasc 5mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-16:3@3845",3845,
8901138713799,"cyctone syrp",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-17:1@5486",5486,
6291103841438,"empazin 25mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-17:4@6681",6681,
6291103841469,"empazin-m 12.5/1000mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-17:4@6113",6113,
6291103841452,"empazin-m 850\12.5",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-17:4@5613",5613,
8429979432933,"azelac ru ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-17:1@40835",40835,
procoralan 5mg,"procoralan 5mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-17:3@7670",7670,
6285147004867,"Toprazole 20mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-17:2@4389",4389,
8470002043961,"isdin cicapost ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-17:1@40700",40700,
6251107131010,"declogfesic 50mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-17:6@1262",1262,
8682005381777,"Povidone 10% solution",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-17:7@1601",1601,
6221508140720,"Calamyl lotion",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-17:10@1063",1063,
8699514015840,"Tensart 16/12.5mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-17:4@3731",3731,
6251107241016,"Clavodar 1g tab ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-17:14@3338",3338,
9178714970887,"Zithro-med 500mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-17:12@3052",3052,
6902024050013,"حقنة شرجية صغير",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-18:1@4425",4425,
6902024050020,"حقنة شرجية وسط",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-18:1@5400",5400,
6902024050037,"حقنة شرجية كبير",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-18:1@5780",5780,
4103040902788,"Sebamed anti-hairloss shampoo",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-18:1@13100",13100,
3664798021899,"Depakine 500mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:2@8076",8076,
6251875002475,"Dorzilol drop",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:1@6310",6310,
6223014770217," Flopadex ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:3@7432",7432,
Kerto amp,"Kerto amp",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:20@1534",1534,
6251870048119,"Quel 100mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:3@4022",4022,
Bepanthen Cream,"Bepanthen Cream",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:10@4915",4915,
8901111051313,"Lastavin 80mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:6@1465",1465,
Protizol eye drop,"Protizol eye drop",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:1@10533",10533,
6946357144766,"Lotus فرشة اسنان سيت",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:1@945",945,
8698712454475,"Gyno Foam",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:5@6076",6076,
6251651003641,"Broquium syr",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:5@3234",3234,
